"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Trinidad and Tobago","TTO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","4280.48632719728","4779.96497589212","4819.1803086658","4997.77582448656","5286.43020477985","5236.75008400773","5367.4692304871","5402.1265262774","5613.26642042317","5702.06652412849","5842.37742870672","5836.81490548389","6095.57426831815","6114.86072778278","6263.92433495278","6273.72502394883","6590.04088576287","7098.11756837119","7703.16128358439","7867.49032372814","8565.30565876042","8841.00625407528","9062.34556539667","8030.80805154799","7482.88280572181","7084.70526639875","6758.95509758814","6371.67531871192","6057.04121998204","5951.41566061334","5992.06382684963","6131.57180191731","6701.70943977902","6613.28299000755","6810.14477280651","7034.85256095605","7504.54972947414","8040.10882963295","8664.40462140164","9328.03249944587","9933.31968454751","10298.1974960806","11054.4480042661","12579.9364820175","13503.9853094738","14259.6474847894","16051.1066168675","16717.7825502372","17186.2448722308","16333.1072215655","16766.940767077","16603.1080011029","17710.3147382412","18204.0823412775","18776.1644330238","18508.770502876","17008.9733022413","16090.8102862145","15716.4297308559","15614.991387406","14214.3868221212","13997.6210862481","14155.1747962802","",
"Tunisia","TUN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","1089.60221290839","1104.52552080492","1079.66108332937","1161.22647342832","1184.14880325391","1206.97075044326","1299.75907365855","1490.64409084024","1441.99043156868","1516.93021355033","1581.54082741937","1659.81711237156","1670.57974831975","1732.08826197364","1799.43557893047","1885.33908376035","1940.36416235611","1883.06182638677","1922.21555495551","1980.25285348926","2036.99861420388","1955.36866470559","2033.72957196472","1986.14172730236","1974.91475521009","2085.53344781849","2121.0179959303","2239.90277976005","2244.42580447035","2273.72672867544","2289.39738523344","2417.50780875285","2515.06681841241","2602.91985681137","2729.23478349333","2827.3788004231","2904.82176167786","2914.24686178568","3021.58200688059","3179.30352778263","3259.70899916199","3399.49345612912","3594.38174988462","3711.628807837","3787.66409620071","3860.62285617991","3734.49128157899","3842.55557487607","3892.07527976898","3967.18318820868","3960.92484913663","3961.3524796337","4006.87408673016","4070.1498157184","4094.87794145504","3699.28374051392","3830.37426171124","3894.16668688978","",
"Turkiye","TUR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","2506.09023773606","2468.30810445229","2535.94317513722","2692.21270104346","2766.38259183941","2775.43327543942","3010.05395024764","3071.01564727037","3196.17522513066","3246.33752089055","3274.08121108446","3378.48916725744","3548.55229678255","3583.35800601519","3702.51270116716","3887.10228534094","4206.02095399132","4256.33551272555","4227.69794619033","4114.21972582848","3931.45624703016","4040.57130060989","4096.38243922903","4201.5896113392","4382.91223594535","4469.49621648544","4683.0758226277","5024.61853070705","5040.34747048449","4957.36328832458","5315.12340631358","5256.92494173151","5425.44925326769","5739.24266152544","5376.15917568613","5702.37858438331","6022.8276144891","6375.21127752109","6427.28698099223","6124.72080764276","6454.57176147712","5993.82821038192","6291.66527516734","6566.82712373944","7112.49103699943","7648.30340007847","8074.33402690948","8414.25350387565","8376.14924620652","7862.87076474477","8396.92342026278","9201.33726059829","9519.81508910914","10195.8475785153","10556.1170411504","11049.9951100942","11264.6145749335","11953.6664174026","12148.2942496874","12073.8715524618","12179.661169348","13449.9261694512","14055.1055648777","",
"Tuvalu","TUV","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2348.30258077444","2388.31842320356","2425.87737003179","2512.06664364242","2758.21947128232","2613.07825927206","2450.65540488207","2690.48306527157","3106.24907635921","3055.76823838332","3026.74029189346","3032.08844540788","3325.0059590225","3161.03150566386","3050.38175518473","2872.99819426197","2908.44695246951","3079.65488506283","3245.63005488086","3003.01858459865","2896.76327931357","3050.89225158801","2943.61362265038","3053.59149328963","3058.91475582496","3384.38320147639","3584.19006429158","3680.08389531743","3718.43097727405","4197.24209189716","3976.79623412583","3999.76106249156","3988.40624101948","",
"Tanzania","TZA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512.328491210938","517.510986328125","539.56494140625","536.752868652344","526.420776367188","516.178955078125","504.301025390625","505.900390625","519.06298828125","526.490417480469","531.982299804688","543.351318359375","552.067810058594","569.900146484375","594.598815917969","617.651306152344","646.256591796875","675.612365722656","699.862731933594","726.5927734375","747.271667480469","767.233459472656","795.046020507813","832.010070800781","844.567993164063","875.112976074219","905.484252929688","929.7998046875","959.852294921875","990.627197265625","1012.49896240234","1039.51049804688","1028.91186523438","1041.75061035156","1057.65832519531","",
"Uganda","UGA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","359.040114443899","370.35634377291","359.257878193695","337.655562973598","329.169325974997","331.769082244114","347.975795810727","358.393914518153","369.487399171416","377.447169200873","377.269518436449","394.802609807779","406.264604019283","440.902676735685","468.030620002886","477.79401052619","486.536784451366","508.974679453589","508.761992051971","519.086327469606","547.143476728683","564.664570127162","585.521283155682","604.766007947774","650.740075298082","685.088077156407","723.268339058884","750.264404598144","769.790370056701","817.958450403996","825.121811829417","830.480369289886","847.352288768404","864.180059289672","875.796253120254","872.185876494007","896.162531916137","922.023174053553","918.120097853815","920.547614479796","934.340838964244","",
"Ukraine","UKR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","3155.32202148438","3221.98022460938","3330.48071289063","3112.037109375","2835.32861328125","2547.2880859375","2184.36694335938","1692.50903320313","1497.81005859375","1360.0419921875","1331.31848144531","1317.74645996094","1327.5673828125","1420.11669921875","1561.41027832031","1660.47790527344","1833.31408691406","2065.16650390625","2144.248046875","2322.24487304688","2528.08129882813","2598.83325195313","2215.27221679688","2315.10009765625","2449.9580078125","2459.75708007813","2466.484375","2346.2373046875","2124.66259765625","2185.3173828125","2246.73876953125","2336.9765625","2425.634765625","2350.40014648438","2452.98291015625","2032.85009765625","",
"Upper middle income","UMC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1125.25975634595","1121.7244187893","1140.72534215737","1153.35246704075","1222.50829700291","1276.54450933204","1320.23930590223","1330.03730556618","1374.2116906383","1443.69575283975","1524.66547990911","1587.62704878524","1655.55094366234","1749.19362035524","1818.71466236393","1875.02026998933","1936.44828770857","1999.05223228193","2071.19377956241","2178.20899706328","2285.62551246441","2310.37417897781","2319.36955329141","2302.12240818694","2408.02222301836","2483.54485630932","2557.30989736859","2654.48559543956","2713.22639636286","2742.3122473703","2735.54153161461","2733.70057304982","2735.94056752172","2822.28937426697","2896.36930762385","2970.00514578923","3093.29567818068","3237.03627188421","3275.44654285772","3357.29973639082","3536.91357839702","3630.29500770562","3767.16628199236","3956.33954205307","4236.39521057189","4522.70605541222","4881.49200777627","5304.78493187284","5603.0042318219","5708.71390526184","6137.76203920937","6508.87922154287","6834.93970587235","7150.89623134133","7425.63041364995","7683.61110791405","7947.62087954316","8299.10209195527","8649.11816537283","8949.98045243206","8844.81868767847","9480.01728162577","9747.16281157112","",
"Uruguay","URY","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","6636.64597936718","6716.76153151536","6531.21508139755","6466.2849157998","6550.5719082857","6549.79562052594","6684.06764645259","6381.14254335839","6448.40123057415","6778.49617781299","6896.11095305847","6841.41774542823","6713.82245982627","6694.94737954826","6848.32195700923","7219.41108019401","7453.83483568324","7514.92878903381","7874.08756040201","8319.87331007294","8767.21725782163","8866.94548905042","7966.51922445763","7114.32907240564","6998.0409442302","7063.18963667581","7642.51517755138","8205.95115584968","8276.14103207786","8313.13233778964","8286.69823284092","8529.70101533064","9152.65189143599","9342.52074175831","9965.60371804258","9765.15287883869","10251.2707484674","11064.2988562422","11501.8511447995","11270.6762572437","11008.6381575408","10557.5045363812","9724.98792908131","9792.16333386971","10271.0117849545","11024.3880393628","11460.2825072987","12186.595746246","13031.8584355217","13552.2445635905","14572.7632283181","15284.0632803535","15780.2644395933","16463.0155134414","16943.6910598977","16950.7531694816","17181.9067620595","17437.8549207969","17440.3819389787","17563.2079386362","16459.9779829861","17342.791061273","18214.8075405042","",
"United States","USA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","19135.2681815327","19253.5473294341","20116.2351242269","20701.2699473561","21599.8187054259","22696.678582964","23894.408153854","24226.5287873383","25137.1602435017","25664.3794275179","25295.2100247742","25800.0012953805","26867.6303169189","28114.8675610758","27708.5699542679","27380.3393850157","28582.7368220699","29605.1832509229","30914.6159489633","31543.384323832","31161.9307250523","31640.6777866874","30775.4413892534","31893.1990487271","33906.3512435069","35008.5302281401","35887.5545010474","36798.6044063082","37989.1923811549","39014.204109084","39303.4890094262","38739.7983208225","39552.0218779482","40108.0080371193","41215.3429307632","41820.6801876235","42896.4164829209","44267.9058817489","45715.6926453849","47360.5364177179","48746.0409600767","48726.5816727299","49095.3317986996","50036.2342349321","51485.2074124697","52789.7314187756","53738.0917251561","54299.6172405205","53854.1606116578","51996.1834952422","52963.4641697124","53394.8618380061","54213.4595516389","54830.7840664164","55675.3868536862","56762.7294515989","57292.5387829091","58207.578310388","59607.3936602496","60698.0112990179","58451.6067152443","61829.8456266599","62789.1279211483","",
"Uzbekistan","UZB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","1472.41011276397","1564.0994292603","1572.11490288094","1565.5649427794","1524.99795097478","1322.8197248344","1263.35692235594","1174.38028142998","1142.97105938579","1140.37975086762","1177.2745315466","1208.29263901494","1246.73784176271","1276.76030788859","1313.19226452267","1348.76378796072","1389.58720031531","1475.96965752392","1560.29200013139","1656.22258482017","1787.49020360582","1917.84936181224","2037.58148778491","2131.35771989599","2231.05271256665","2354.59364315802","2487.24440322921","2613.74824831296","2753.97105782901","2867.05111333659","2943.09920641478","3062.48622234038","3185.33455529018","3187.04897358641","3356.03325475759","3473.3616428672","",
"St. Vincent and the Grenadines","VCT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1893.78551643872","1944.28369483476","1981.02993443013","1826.43034566275","1863.70352206611","1850.56340040267","1821.45829060579","1623.10434897904","1703.92210100603","1727.9826881679","1887.76133141948","1919.61526462762","2388.07837254896","2100.45369736474","1896.07613698942","1736.15947683339","1901.12749320511","2136.51605110956","2329.14231556976","2393.36538229321","2438.18705509888","2533.92031756777","2628.33829606375","2667.95377754251","2827.04970769002","2986.1260190025","3139.69613712369","3142.67051798025","3575.20372578337","3617.58135995786","3762.08800890895","3794.9245345351","4021.20293265009","4177.4120339118","4113.59958883602","4424.15816140576","4476.58924147456","4634.06810039492","4828.30040444911","4966.55791402567","5056.0336501826","5152.21108254651","5436.58618697123","5817.9048003476","6084.18954687522","6267.04238540013","6742.61285870265","7004.57382191837","7065.30343947717","6998.1259337235","6717.81407623187","6714.24768394104","6831.7102126513","7041.17742684731","7157.68851413516","7386.74663845115","7730.95422020745","7881.43019452758","8152.41362830624","8234.2822220119","7948.47647415077","8034.7273288006","8460.36548216137","",
